-2.9084e-02,1.9188e-02,3.7416e-02,-5.0653e-02,3.4003e-02,-3.3487e-02,2.8421e-02,3.2578e-02,8.5678e-03,-4.4820e-02,
-3.5743e-02,3.6509e-02,-8.9395e-03,-1.6460e-02,5.0803e-02,-1.2673e-02,-4.8746e-03,1.3297e-02,7.2188e-03,-2.6664e-02,
1.2143e-02,-1.9205e-02,-5.1869e-02,3.9737e-02,1.3405e-02,6.2223e-03,1.6669e-02,-1.9831e-02,2.9481e-03,2.4191e-04,
1.1312e-02,-2.5316e-02,-2.8749e-02,3.0556e-02,-1.0598e-02,1.9666e-03,3.7692e-02,-9.2735e-03,-1.5480e-02,7.3035e-03,
4.5953e-05,2.9928e-04,-2.6217e-04,-3.4927e-04,-2.2152e-04,-2.0896e-04,7.9865e-04,4.9359e-04,-8.2251e-04,1.4934e-04,
1.8403e-04,-8.2598e-05,1.5995e-04,2.8970e-05,1.0161e-03,5.3355e-05,-1.9821e-04,-8.3660e-04,-1.1793e-04,4.2262e-05,
-3.2377e-03,-1.0379e-02,8.8889e-03,2.1609e-04,1.6349e-02,-8.7076e-04,-7.5927e-03,-4.0164e-03,2.1434e-03,-1.0169e-03,
3.0660e-02,-2.4122e-02,2.6500e-02,-5.6443e-03,-2.1262e-02,-1.1316e-02,1.5604e-02,-1.8393e-02,3.7946e-02,-2.8033e-02,
8.0973e-03,8.5130e-03,4.2094e-02,-2.1665e-02,-6.5900e-03,-1.2425e-02,2.2943e-02,1.9832e-02,-3.2507e-02,-3.0647e-02,
1.0305e-02,3.0530e-02,2.9753e-02,7.0753e-04,2.2950e-02,1.0828e-02,-2.5289e-02,-3.4045e-02,-2.4418e-02,-2.1551e-02,
2.1107e-02,-6.3422e-04,1.7562e-02,3.4384e-02,-2.8908e-02,-4.1983e-04,1.7197e-02,-5.2295e-02,9.7065e-03,-1.7047e-02,
-1.3810e-02,-1.3708e-02,2.1221e-02,1.5709e-02,-2.2743e-02,-1.2082e-02,4.5267e-02,-1.6372e-02,-8.8400e-03,5.9348e-03,
-1.0522e-03,3.8409e-03,1.8607e-03,-1.4614e-03,-1.2979e-03,-1.0030e-03,2.4492e-03,-3.6072e-04,-1.5651e-03,-5.1835e-04,
-4.4414e-04,3.7577e-07,4.0238e-04,-2.3537e-04,-1.3210e-03,4.3425e-04,-2.8642e-04,4.1865e-04,-3.1603e-04,6.8225e-05,
-1.7482e-03,-2.6855e-03,4.4973e-03,3.8148e-03,-3.0214e-04,1.3193e-03,-1.9921e-03,7.9419e-04,-3.5612e-03,-1.3946e-03,
-9.7078e-03,-2.5402e-02,2.6965e-02,2.6825e-02,-1.7940e-02,3.3259e-02,-2.2436e-02,1.1626e-02,-1.9990e-02,-4.1492e-03,
8.7253e-03,-2.3866e-02,1.2250e-02,2.1133e-02,-2.8301e-02,2.4992e-02,-1.0668e-02,-6.8113e-03,2.8762e-03,1.3543e-03,
5.5659e-03,3.3042e-03,1.5065e-02,1.5425e-02,-3.1220e-03,-6.3014e-03,1.6201e-02,-6.0479e-02,1.1502e-02,3.2068e-03,
-1.2956e-02,2.6306e-02,4.3420e-02,1.7234e-03,-3.1599e-02,-2.2278e-02,3.8561e-02,-3.5722e-02,-4.7436e-03,-1.5447e-03,
-1.3150e-02,1.1812e-02,4.9785e-02,-1.3511e-02,-1.2634e-02,-1.1861e-02,1.4488e-02,-9.9101e-03,-1.1714e-02,-3.7286e-03,
-2.3625e-03,1.0983e-02,8.6994e-03,-4.9198e-03,-9.5960e-04,-3.1410e-03,-2.3903e-03,-1.4427e-03,-2.6051e-03,-2.6948e-03,
-1.2026e-03,-8.1670e-04,5.1798e-04,-7.2647e-04,6.7472e-04,5.7133e-05,-1.1663e-04,4.9620e-04,-2.0297e-03,4.4675e-04
