8.0683e-04,9.4501e-04,-1.7710e-04,9.1795e-04,2.9835e-04,-1.3720e-03,-9.2596e-04,-6.9838e-04,5.9422e-04,-5.3052e-04,
-1.0093e-03,-1.9731e-03,6.2440e-04,3.3624e-03,-2.2162e-04,1.4159e-03,-1.8863e-03,1.4045e-03,-2.6139e-03,-8.9928e-04,
-6.3333e-03,-1.2919e-02,1.4407e-02,9.9999e-03,-8.1822e-03,2.0249e-02,-1.2968e-02,3.7071e-03,-1.2318e-02,-2.1937e-04,
4.5700e-03,-1.2482e-02,9.5187e-03,9.9921e-03,-2.3781e-02,9.6588e-03,-6.2154e-03,7.9856e-03,-5.8013e-03,7.6927e-03,
-6.1692e-03,-3.1092e-02,-3.6851e-03,1.9376e-02,-1.2246e-02,2.2318e-02,-6.9417e-03,1.3966e-02,7.7575e-04,-1.3447e-03,
-1.4499e-02,-5.1474e-05,-9.9496e-03,7.9479e-03,-2.8117e-02,4.0845e-02,-1.2084e-02,2.1718e-02,-4.9760e-03,-2.8157e-03,
-5.3371e-03,-5.7584e-03,-3.2348e-03,8.2778e-04,-5.5501e-03,1.7549e-02,-3.6184e-03,1.8997e-02,-1.3610e-02,1.4947e-03,
-2.6075e-04,-3.1811e-03,-5.8239e-04,-5.3714e-04,2.4676e-03,-4.0652e-04,-1.2028e-03,5.6153e-03,-3.2943e-04,-3.2604e-03,
-1.6598e-03,9.9073e-04,-2.4976e-05,-1.3904e-04,-1.0265e-04,9.9909e-04,4.4534e-04,-8.8989e-04,9.5342e-04,6.3210e-04,
-3.1405e-03,-1.4577e-02,9.0788e-03,1.2212e-02,-2.8678e-03,3.7714e-03,-9.0268e-03,6.1117e-04,1.0100e-03,4.4894e-03,
3.8367e-03,-3.7733e-02,1.7946e-02,1.1347e-02,-2.5614e-02,1.7700e-02,-1.1597e-02,3.5322e-03,1.1405e-02,1.3926e-02,
5.9913e-03,-2.1917e-03,4.5461e-03,-5.6518e-03,-1.2344e-02,1.6393e-02,1.5651e-03,1.0173e-02,-1.8494e-02,-3.1490e-03,
8.1015e-03,1.3417e-02,8.5030e-03,3.1318e-03,-2.1920e-02,2.5472e-03,-1.9911e-02,2.3951e-02,-2.0600e-02,3.1233e-03,
1.1231e-02,3.6043e-04,-4.4817e-03,1.4059e-02,-2.9428e-02,-7.1900e-03,-2.5387e-02,8.0147e-03,1.9085e-02,1.3003e-02,
-5.3406e-03,-1.0014e-02,-5.6285e-03,7.0630e-03,4.4591e-03,-4.3859e-03,-6.8489e-03,1.0117e-02,-1.6055e-03,9.4977e-03,
-2.8129e-04,-2.9873e-03,2.0184e-04,-2.8683e-05,3.1584e-03,4.3340e-05,-4.5051e-04,4.6228e-03,-1.2340e-03,-1.3927e-04,
1.0459e-03,1.7218e-03,5.9510e-04,-5.0082e-04,1.8878e-04,3.3224e-04,5.6012e-04,2.7571e-03,-5.5687e-04,-5.9553e-06,
1.1054e-04,-1.8761e-03,1.8847e-03,-3.8763e-03,-1.2026e-03,1.4616e-03,-1.0098e-02,-1.1647e-02,1.1901e-02,9.5387e-03,
1.0934e-02,-3.0293e-03,-1.6138e-02,-4.4025e-02,4.2178e-03,2.1874e-02,6.3243e-03,-3.1431e-02,1.7607e-02,2.8069e-02,
-4.4754e-03,5.0781e-02,-2.1587e-02,-2.8726e-02,1.9179e-02,1.0299e-02,-5.2857e-04,-2.2069e-02,-1.2865e-03,5.4847e-03,
-1.7522e-02,4.3890e-02,3.5926e-03,1.7380e-02,-5.2375e-03,-2.8551e-02,-3.2547e-02,3.9374e-03,-5.5057e-03,1.1201e-02,
2.0061e-02,-1.4495e-03,3.1075e-03,-5.3978e-03,2.2469e-03,-5.4856e-02,-3.4664e-02,5.0794e-03,2.3187e-02,4.7143e-02,
7.0736e-03,-8.1998e-03,-5.4259e-04,-4.2906e-03,7.2146e-03,-2.2399e-02,-6.7319e-03,7.8536e-03,5.2106e-03,1.5722e-02,
5.9037e-05,-1.2293e-03,-8.5518e-04,-7.2025e-05,-5.9372e-05,-1.4190e-03,6.0626e-06,-4.4458e-05,9.5210e-04,-3.8885e-04,
-1.9200e-03,-9.7116e-04,-1.9256e-03,-1.4370e-03,-1.0978e-03,1.2526e-03,1.4016e-03,1.2749e-04,-2.7380e-04,1.8937e-04,
1.0940e-02,5.9145e-04,-5.8365e-03,-1.0210e-02,1.3164e-02,1.0281e-02,1.3155e-03,-9.0632e-03,-6.4754e-03,-1.5682e-03,
1.1151e-02,4.7837e-03,-3.8790e-02,-4.0337e-02,2.8387e-02,2.1415e-02,1.6013e-02,-1.9800e-02,2.1684e-03,1.7142e-02,
-2.4287e-02,2.3758e-02,-3.9203e-02,-8.6067e-04,1.4383e-02,1.0055e-02,-6.2405e-03,-1.6332e-02,3.1159e-02,9.7389e-03,
-3.7825e-02,2.0312e-02,-4.6708e-03,1.9093e-02,-7.4535e-04,-8.8862e-03,-1.4524e-02,7.4132e-03,1.1576e-02,1.0542e-02,
4.5339e-03,-5.9021e-04,-3.3129e-03,-3.1890e-02,1.8635e-02,-1.1014e-02,-2.2875e-02,1.6724e-02,-5.7569e-03,3.6303e-02,
1.7896e-02,-1.3167e-02,-4.7297e-03,-1.5672e-02,2.7304e-02,-1.1286e-02,-1.0418e-02,1.7954e-02,-1.2983e-02,1.1621e-02,
-4.8690e-04,1.1451e-03,1.5398e-03,6.1334e-04,-7.8136e-04,3.8539e-04,4.8718e-04,-1.9773e-03,7.8428e-04,1.5521e-03,
-2.2584e-04,1.2203e-03,-5.3161e-04,-8.3966e-05,-8.2596e-04,1.4537e-04,-5.1503e-04,4.3686e-04,3.1625e-04,1.0469e-04,
1.4486e-02,-3.1464e-03,-6.5924e-03,-6.3084e-03,2.1891e-02,-3.1743e-03,6.5393e-03,3.4356e-04,-1.4688e-02,-1.1998e-02,
1.9853e-02,-5.0100e-03,-2.5674e-02,-2.0776e-02,2.9127e-02,-4.9383e-03,2.5535e-02,6.3327e-03,-8.4167e-03,-1.6428e-02,
-2.5288e-02,4.1878e-03,-1.1130e-02,-7.5203e-04,2.1791e-03,-1.2067e-02,1.2346e-02,1.1679e-02,2.6225e-02,-2.8406e-03,
-3.6996e-02,9.8962e-03,-6.3740e-03,2.1410e-02,1.5986e-02,-2.2021e-02,6.7632e-03,1.7986e-02,1.2535e-02,-1.8429e-02,
-4.1643e-03,-1.2495e-02,-2.5791e-02,6.9959e-03,2.9601e-02,7.5923e-04,3.3417e-03,2.2143e-02,-2.6920e-02,8.6844e-03,
1.7525e-02,-1.5086e-02,-1.5714e-02,-2.4764e-03,1.6937e-02,7.9940e-03,-1.0220e-03,1.6741e-02,-1.9591e-02,-9.3697e-05,
-6.1463e-06,1.6980e-03,-2.4459e-04,8.0456e-04,2.2831e-03,1.1547e-04,7.2858e-04,1.0257e-03,-5.0616e-04,-7.8817e-04,
1.7862e-04,-6.1746e-05,-1.2457e-03,3.7868e-04,8.7887e-04,3.7257e-04,2.7914e-04,-2.2766e-03,-1.0554e-03,-5.3050e-04,
4.5752e-03,-1.3465e-02,-2.2286e-04,-4.3775e-03,3.0801e-02,-7.6784e-03,-3.4643e-03,-1.0426e-03,-1.9022e-03,-6.6362e-03,
3.1986e-02,-1.1965e-02,9.6233e-03,-3.0141e-02,9.4246e-03,-3.6038e-02,3.7822e-02,-3.7160e-03,3.7096e-02,-3.9569e-02,
-1.2141e-02,1.5987e-02,2.3198e-02,-3.8010e-02,2.4176e-02,-2.4654e-02,1.8333e-02,1.7417e-02,1.1945e-02,-3.8424e-02,
-1.8642e-02,1.9420e-02,-1.3159e-02,-2.9484e-03,3.7212e-02,-1.2922e-02,-2.3622e-03,6.8690e-03,2.7951e-03,-1.5850e-02,
8.8937e-03,-1.5179e-02,-3.4025e-02,2.4883e-02,6.0428e-03,3.2809e-03,9.0387e-03,-8.8163e-03,9.4167e-03,-4.2972e-03,
7.0221e-03,-1.9816e-02,-2.2250e-02,2.1678e-02,-4.6821e-03,8.3476e-03,2.2667e-02,-2.0893e-03,-5.8518e-03,-7.1581e-04,
1.6221e-04,3.9386e-04,-9.2192e-05,-1.0347e-03,-1.1943e-03,-3.6545e-04,8.3585e-04,8.6777e-04,1.6050e-03,5.3179e-04,
-4.3362e-04,-1.8649e-03,9.2946e-04,-6.1968e-06,9.2489e-04,-1.3451e-03,-8.6462e-05,-2.6997e-04,-1.7049e-04,-6.3075e-04,
-3.1562e-03,-9.5974e-03,7.9510e-03,-2.2102e-03,1.6963e-02,3.4922e-05,-7.7127e-03,-7.1706e-04,4.5878e-05,-5.5963e-04,
1.6098e-02,-1.3117e-02,1.5025e-02,-3.0372e-03,-7.8102e-03,-6.9210e-03,1.0866e-02,-1.3955e-02,2.2457e-02,-1.7049e-02,
3.8877e-03,6.1254e-03,3.0510e-02,-1.3167e-02,3.1444e-03,-9.4362e-03,1.5973e-02,7.7994e-03,-2.2558e-02,-2.0834e-02,
